,T,f,df,temperatura,dtemperatura,P,dP,E,dE,virial,dvirial,KEtotal,dKEtotal,KEt,dKEt,KEr,dKEr,Cv1,dCv1,dfdT,ddfdT
0,298.0,-1.3501863603430828,0.0002171316794827779,298.02696729970074,0.011665380784600441,-9.102223220402362,0.0002990649139551781,-6615.816654312154,0.2921338552187729,-1.7767789145222408,0.001615531419878794,1603.490913671996,0.06276389100662076,801.2642455682095,0.07068842522570432,802.2266680109813,0.07570993562565581,17.326991295674816,0.08102006869914422,37.48939728245253,0.0016554150047089402
1,298.0,-5.336000036248674,0.0008802996618102374,298.0033756492596,0.01244118800780981,-9.102009161243178,0.00031012213105355616,-6615.75029082351,0.304375518170743,-1.7797843530256394,0.001538349388029691,1603.3639822152102,0.06693800935728832,801.3094897020035,0.07475895112137028,802.0544924460918,0.0791993010736234,17.362288911186624,0.08322818071778117,37.48902122499494,0.001724784001734945
2,298.0,-11.758055329860113,0.0022703986752197793,297.97951488562285,0.01770715355057527,-9.100566273015756,0.00031688886938389103,-6614.575742231961,0.3154681976787147,-1.7771062847392394,0.0018342800112696649,1603.2356028338697,0.09527077392573267,801.5308835553777,0.08574835534651766,801.704719247694,0.09966172384601474,17.384710156853544,0.09497704202788251,37.48236549055174,0.0017876421325819197
3,298.0,-20.262655940745535,0.005902166685045092,297.9091596379296,0.0437590408869763,-9.097883425148021,0.0004391369409999542,-6612.531666683599,0.43351413911185877,-1.7829822007651894,0.003114661527177673,1602.8570666180792,0.23543917883725798,801.903291744303,0.14005597769547098,800.9537747042623,0.20394249933393058,17.21325230319053,0.14945132666158947,37.47078246697173,0.002456565022647953
4,298.0,-30.29412272131493,0.022606974280478954,297.82546794216563,0.18024562658483945,-9.08796280106983,0.001431880168741022,-6604.023635748859,1.9074558379991031,-1.7443283931642126,0.020992265883638214,1602.4067755758845,0.9697854763852305,802.5698382854351,0.40377799883886045,799.8369387041109,0.8252090125536669,18.319306238845456,0.9886969086577398,37.42257058800499,0.010808849979696568
5,298.0,-41.038083981079566,0.07502119284131811,297.23202103125067,0.6002314471561545,-9.070317532303449,0.002688009685169159,-6591.282926842884,3.57013708216829,-1.7702971177262088,0.02890541722483783,1599.2138204617188,3.2294583283408036,804.0871498384078,1.8845083806315177,795.1266694222385,1.9477075677358964,17.2478535733826,1.1118876141889558,37.350373681289796,0.02023065245398529
6,298.0,-50.53900848068419,0.13248816771303967,294.99239336049845,0.8118388630767516,-9.039763198951354,0.0064473865137762345,-6575.742337856757,4.407435606495937,-1.7483832623510573,0.03673795354469957,1587.1638282996068,4.367981367951377,807.4330150221697,2.868697392459985,779.7308251775762,2.1185764813901686,16.308292807720136,2.038797386577595,37.262310884972045,0.02497531492703217
7,298.0,-58.06290660203815,0.2224397157213514,294.0172775348994,1.079704776646698,-8.968234283662209,0.014619498342071753,-6516.398138831512,15.649154953694545,-1.7414452102496636,0.05628568280575444,1581.9173588935219,5.809195102304673,812.1276031014733,3.012318707403695,769.7897759434893,3.7545303444425846,27.414026840648148,5.900236972865543,36.92602915742203,0.0886779996848371
8,298.0,-62.06414288034503,0.8633576231771788,287.96375571786984,0.580820813745696,-8.988918664872735,0.010500461282685268,-6567.646495437687,7.554301456639068,-2.15882976427542,0.03713558354246489,1549.3472619077666,3.125022231151611,786.5043148971814,1.5987193994435305,762.8429971849533,3.749685416797575,4.708100034098607,4.058832633429269,37.21643472657115,0.04280744504995205
9,298.0,-55.302674283393976,0.6525130231461795,294.7721731465557,2.370062416728476,-8.84599670152397,0.00949496790409036,-6401.955765699213,16.994576732104974,-2.078683760335326,0.32687351573630646,1585.9789653482303,12.751777412826836,853.119178969356,8.178506840398933,732.8598092392591,6.19381864307368,5.755008276435547,3.3862824800999887,36.277526362304975,0.09630200956700208
