,T,f,df,temperatura,dtemperatura,P,dP,E,dE,virial,dvirial,KEtotal,dKEtotal,KEt,dKEt,KEr,dKEr,Cv1,dCv1,dfdT,ddfdT
0,298.0,0.0,0.0,298.00476785738965,0.011755684457340362,-9.102366702977399,0.00032226412238972444,-6616.065659482336,0.3183481926775032,-1.7752315367170104,0.0015890380860170987,1603.371472789324,0.06324975683285844,801.2999450399299,0.0759978447511258,802.071527783634,0.07636539536327501,17.508733674243558,0.08093318879804784,37.4908083030775,0.0018039620039437862
1,298.0,0.0,0.0,297.99165777854614,0.011745787328294685,-9.10059968144089,0.0003118377633081439,-6614.540575353582,0.30680116006669284,-1.7716366600764917,0.0015677018902489808,1603.3009359097468,0.06319650676411503,801.1575470858465,0.07417929619069413,802.1433888310072,0.0779567337819972,17.344361921423115,0.08070958982098443,37.48216621279911,0.0017385292213260987
2,298.0,0.0,0.0,297.98555999083663,0.011512895204094101,-9.096556493109992,0.0002974057511071513,-6610.92238603798,0.28978596367188336,-1.7691619602342443,0.0015918960911419672,1603.2681276465412,0.06194346443574794,801.3519961076162,0.07455893184509299,801.9161314583419,0.07972580664359592,17.35360503051197,0.08100627379367366,37.46166326603025,0.0016421103677189363
3,298.0,0.0,0.0,298.01599256096273,0.011595435108192543,-9.090859694558564,0.000297416296604722,-6605.6144394749335,0.2911116868939038,-1.7606383867484505,0.0015643851575980403,1603.4318656804478,0.06238755842977929,801.8232587289208,0.07420503113039746,801.60860702554,0.08157087883232823,17.377604050416267,0.08153065401988574,37.43158508704591,0.0016496227531361638
4,298.0,0.0,0.0,297.99348549308723,0.012157836463380645,-9.08050131195635,0.0002951189440058792,-6596.381914826049,0.2911539206462968,-1.7461121597685942,0.0015542339094714273,1603.310769663001,0.06541347742983447,802.7870568697039,0.07242696402333544,800.5237126221945,0.07944500371073403,17.377200198941864,0.08022613264863385,37.37926776893273,0.0016498620762620756
5,298.0,0.0,0.0,298.0022299029125,0.01090066172794446,-9.064724414761217,0.0002979671276315381,-6582.088329110571,0.28995703971634795,-1.72889525620696,0.0015393510322787623,1603.3578176930073,0.05864943092949628,804.5307092712424,0.07118149932314914,798.8271083873086,0.07323930788014688,17.249764250504086,0.07776039055179687,37.29827128104955,0.001643079792679077
6,298.0,0.0,0.0,298.00155274340773,0.010887334706666273,-9.040665946069465,0.00027333633829477024,-6560.367174893995,0.27035794249541356,-1.6968501594192034,0.00148018599276063,1603.354174334412,0.05857772682258426,807.1176975955707,0.06886114103492606,796.2364767143738,0.07220718438179524,17.438910942379152,0.07477104489751854,37.17518549702501,0.0015320189243864099
7,298.0,0.0,0.0,298.07058309700653,0.01094789593386276,-9.00480033544035,0.0002797108440308097,-6527.609120361385,0.2722590646236158,-1.6556622817359732,0.0015681086557034541,1603.7255821495035,0.058903567730238686,811.1282897801108,0.07223440513892064,792.597292493232,0.07729888375417618,17.39608920167666,0.0778469570445273,36.989557662285534,0.0015427918835645023
8,298.0,0.0,0.0,298.32020966941724,0.010244061448991404,-8.952057433160457,0.0002710936472293957,-6478.639200100904,0.26477422042515913,-1.5930463837046904,0.0013999776096051317,1605.0686617516565,0.05511668826947711,814.4482060901425,0.06845162033575435,790.6204555785157,0.07290551443671532,17.490402196737705,0.06988738757134651,36.712063153071995,0.0015003780271329909
9,298.0,0.0,0.0,299.3862552730228,0.011337742820566852,-8.865916878367221,0.0002801755604784006,-6395.118575315749,0.27674152642689187,-1.5007179899100667,0.0014034889113693232,1610.8043656526474,0.06100108241562852,812.811707748394,0.06929082891764492,797.99265794977,0.07576754232349717,12.046606240764959,0.08080959164069422,36.23878252160098,0.0015681923443280144
